词条,词频,详情
大数据,448,"[{'出现位置': 2, '股票代码': 8, '日期': '2015-12-31'}, {'出现位置': 30, '股票代码': 66, '日期': '2015-12-31'}, {'出现位置': 37, '股票代码': 156, '日期': '2015-12-31'}, {'出现位置': 61, '股票代码': 528, '日期': '2015-12-31'}, {'出现位置': 73, '股票代码': 555, '日期': '2015-12-31'}, {'出现位置': 116, '股票代码': 665, '日期': '2015-12-31'}, {'出现位置': 161, '股票代码': 776, '日期': '2015-12-31'}, {'出现位置': 176, '股票代码': 810, '日期': '2015-12-31'}, {'出现位置': 266, '股票代码': 988, '日期': '2015-12-31'}, {'出现位置': 294, '股票代码': 2024, '日期': '2015-12-31'}, {'出现位置': 329, '股票代码': 2063, '日期': '2015-12-31'}, {'出现位置': 356, '股票代码': 2093, '日期': '2015-12-31'}, {'出现位置': 429, '股票代码': 2174, '日期': '2015-12-31'}, {'出现位置': 550, '股票代码': 2312, '日期': '2015-12-31'}, {'出现位置': 596, '股票代码': 2362, '日期': '2015-12-31'}, {'出现位置': 602, '股票代码': 2368, '日期': '2015-12-31'}, {'出现位置': 607, '股票代码': 2373, '日期': '2015-12-31'}, {'出现位置': 665, '股票代码': 2432, '日期': '2015-12-31'}, {'出现位置': 672, '股票代码': 2439, '日期': '2015-12-31'}, {'出现位置': 850, '股票代码': 2638, '日期': '2015-12-31'}, {'出现位置': 852, '股票代码': 2640, '日期': '2015-12-31'}, {'出现位置': 1005, '股票代码': 300020, '日期': '2015-12-31'}, {'出现位置': 1012, '股票代码': 300028, '日期': '2015-12-31'}, {'出现位置': 1054, '股票代码': 300071, '日期': '2015-12-31'}, {'出现位置': 1058, '股票代码': 300075, '日期': '2015-12-31'}, {'出现位置': 1081, '股票代码': 300098, '日期': '2015-12-31'}, {'出现位置': 1150, '股票代码': 300168, '日期': '2015-12-31'}, {'出现位置': 1169, '股票代码': 300188, '日期': '2015-12-31'}, {'出现位置': 1209, '股票代码': 300228, '日期': '2015-12-31'}, {'出现位置': 1249, '股票代码': 300270, '日期': '2015-12-31'}, {'出现位置': 1278, '股票代码': 300300, '日期': '2015-12-31'}, {'出现位置': 1280, '股票代码': 300302, '日期': '2015-12-31'}, {'出现位置': 1288, '股票代码': 300310, '日期': '2015-12-31'}, {'出现位置': 1302, '股票代码': 300324, '日期': '2015-12-31'}, {'出现位置': 1324, '股票代码': 300347, '日期': '2015-12-31'}, {'出现位置': 1325, '股票代码': 300348, '日期': '2015-12-31'}, {'出现位置': 1329, '股票代码': 300352, '日期': '2015-12-31'}, {'出现位置': 1330, '股票代码': 300353, '日期': '2015-12-31'}, {'出现位置': 1342, '股票代码': 300366, '日期': '2015-12-31'}, {'出现位置': 1354, '股票代码': 300378, '日期': '2015-12-31'}, {'出现位置': 1355, '股票代码': 300379, '日期': '2015-12-31'}, {'出现位置': 1402, '股票代码': 300427, '日期': '2015-12-31'}, {'出现位置': 1439, '股票代码': 300465, '日期': '2015-12-31'}, {'出现位置': 1452, '股票代码': 300479, '日期': '2015-12-31'}, {'出现位置': 1466, '股票代码': 300494, '日期': '2015-12-31'}, {'出现位置': 1528, '股票代码': 600118, '日期': '2015-12-31'}, {'出现位置': 1808, '股票代码': 600588, '日期': '2015-12-31'}, {'出现位置': 1846, '股票代码': 600662, '日期': '2015-12-31'}, {'出现位置': 1937, '股票代码': 600850, '日期': '2015-12-31'}, {'出现位置': 1941, '股票代码': 600855, '日期': '2015-12-31'}, {'出现位置': 2196, '股票代码': 603939, '日期': '2015-12-31'}, {'出现位置': 2247, '股票代码': 156, '日期': '2014-12-31'}, {'出现位置': 2734, '股票代码': 2279, '日期': '2014-12-31'}, {'出现位置': 2736, '股票代码': 2281, '日期': '2014-12-31'}, {'出现位置': 2769, '股票代码': 2315, '日期': '2014-12-31'}, {'出现位置': 2817, '股票代码': 2368, '日期': '2014-12-31'}, {'出现位置': 3224, '股票代码': 300058, '日期': '2014-12-31'}, {'出现位置': 3240, '股票代码': 300075, '日期': '2014-12-31'}, {'出现位置': 3333, '股票代码': 300168, '日期': '2014-12-31'}, {'出现位置': 3393, '股票代码': 300228, '日期': '2014-12-31'}, {'出现位置': 3416, '股票代码': 300252, '日期': '2014-12-31'}, {'出现位置': 3417, '股票代码': 300253, '日期': '2014-12-31'}, {'出现位置': 3457, '股票代码': 300295, '日期': '2014-12-31'}, {'出现位置': 3462, '股票代码': 300300, '日期': '2014-12-31'}, {'出现位置': 3472, '股票代码': 300310, '日期': '2014-12-31'}, {'出现位置': 3508, '股票代码': 300347, '日期': '2014-12-31'}, {'出现位置': 3526, '股票代码': 300366, '日期': '2014-12-31'}, {'出现位置': 3527, '股票代码': 300367, '日期': '2014-12-31'}, {'出现位置': 3539, '股票代码': 300379, '日期': '2014-12-31'}, {'出现位置': 3670, '股票代码': 600183, '日期': '2014-12-31'}, {'出现位置': 3720, '股票代码': 600271, '日期': '2014-12-31'}, {'出现位置': 3979, '股票代码': 600756, '日期': '2014-12-31'}, {'出现位置': 4033, '股票代码': 600855, '日期': '2014-12-31'}, {'出现位置': 4499, '股票代码': 300166, '日期': '2013-12-31'}, {'出现位置': 4501, '股票代码': 300168, '日期': '2013-12-31'}, {'出现位置': 4562, '股票代码': 300229, '日期': '2013-12-31'}, {'出现位置': 4631, '股票代码': 300300, '日期': '2013-12-31'}, {'出现位置': 4704, '股票代码': 300377, '日期': '2013-12-31'}, {'出现位置': 4706, '股票代码': 300379, '日期': '2013-12-31'}, {'出现位置': 5499, '股票代码': 2063, '日期': '2013-12-31'}, {'出现位置': 7211, '股票代码': 300229, '日期': '2012-12-31'}, {'出现位置': 7282, '股票代码': 300302, '日期': '2012-12-31'}, {'出现位置': 10414, '股票代码': 600570, '日期': '2016-12-31'}, {'出现位置': 10464, '股票代码': 600662, '日期': '2016-12-31'}, {'出现位置': 10491, '股票代码': 600728, '日期': '2016-12-31'}, {'出现位置': 10539, '股票代码': 600831, '日期': '2016-12-31'}, {'出现位置': 10548, '股票代码': 600850, '日期': '2016-12-31'}, {'出现位置': 10552, '股票代码': 600855, '日期': '2016-12-31'}, {'出现位置': 10568, '股票代码': 600887, '日期': '2016-12-31'}, {'出现位置': 10575, '股票代码': 600896, '日期': '2016-12-31'}, {'出现位置': 10646, '股票代码': 601558, '日期': '2016-12-31'}, {'出现位置': 10665, '股票代码': 601727, '日期': '2016-12-31'}, {'出现位置': 10884, '股票代码': 603939, '日期': '2016-12-31'}, {'出现位置': 11006, '股票代码': 300300, '日期': '2016-12-31'}, {'出现位置': 11008, '股票代码': 300302, '日期': '2016-12-31'}, {'出现位置': 11016, '股票代码': 300310, '日期': '2016-12-31'}, {'出现位置': 11030, '股票代码': 300324, '日期': '2016-12-31'}, {'出现位置': 11036, '股票代码': 300330, '日期': '2016-12-31'}, {'出现位置': 11052, '股票代码': 300347, '日期': '2016-12-31'}, {'出现位置': 11059, '股票代码': 300354, '日期': '2016-12-31'}, {'出现位置': 11060, '股票代码': 300355, '日期': '2016-12-31'}, {'出现位置': 11070, '股票代码': 300366, '日期': '2016-12-31'}, {'出现位置': 11071, '股票代码': 300367, '日期': '2016-12-31'}, {'出现位置': 11072, '股票代码': 300368, '日期': '2016-12-31'}, {'出现位置': 11080, '股票代码': 300376, '日期': '2016-12-31'}, {'出现位置': 11082, '股票代码': 300378, '日期': '2016-12-31'}, {'出现位置': 11083, '股票代码': 300379, '日期': '2016-12-31'}, {'出现位置': 11101, '股票代码': 300397, '日期': '2016-12-31'}, {'出现位置': 11130, '股票代码': 300427, '日期': '2016-12-31'}, {'出现位置': 11151, '股票代码': 300448, '日期': '2016-12-31'}, {'出现位置': 11181, '股票代码': 300479, '日期': '2016-12-31'}, {'出现位置': 11195, '股票代码': 300494, '日期': '2016-12-31'}, {'出现位置': 11201, '股票代码': 300500, '日期': '2016-12-31'}, {'出现位置': 11223, '股票代码': 300525, '日期': '2016-12-31'}, {'出现位置': 11229, '股票代码': 300532, '日期': '2016-12-31'}, {'出现位置': 11264, '股票代码': 300571, '日期': '2016-12-31'}, {'出现位置': 11288, '股票代码': 300597, '日期': '2016-12-31'}, {'出现位置': 11299, '股票代码': 300609, '日期': '2016-12-31'}, {'出现位置': 11353, '股票代码': 600105, '日期': '2016-12-31'}, {'出现位置': 11379, '股票代码': 600151, '日期': '2016-12-31'}, {'出现位置': 11542, '股票代码': 300205, '日期': '2016-12-31'}, {'出现位置': 11563, '股票代码': 300226, '日期': '2016-12-31'}, {'出现位置': 11566, '股票代码': 300229, '日期': '2016-12-31'}, {'出现位置': 11600, '股票代码': 300264, '日期': '2016-12-31'}, {'出现位置': 11605, '股票代码': 300270, '日期': '2016-12-31'}, {'出现位置': 11628, '股票代码': 2238, '日期': '2016-12-31'}, {'出现位置': 11693, '股票代码': 2312, '日期': '2016-12-31'}, {'出现位置': 11730, '股票代码': 2174, '日期': '2016-12-31'}, {'出现位置': 11785, '股票代码': 606, '日期': '2016-12-31'}, {'出现位置': 11794, '股票代码': 856, '日期': '2016-12-31'}, {'出现位置': 11805, '股票代码': 971, '日期': '2016-12-31'}, {'出现位置': 11865, '股票代码': 607, '日期': '2016-12-31'}, {'出现位置': 11884, '股票代码': 665, '日期': '2016-12-31'}, {'出现位置': 11907, '股票代码': 711, '日期': '2016-12-31'}, {'出现位置': 11926, '股票代码': 776, '日期': '2016-12-31'}, {'出现位置': 11943, '股票代码': 810, '日期': '2016-12-31'}, {'出现位置': 12010, '股票代码': 988, '日期': '2016-12-31'}, {'出现位置': 12037, '股票代码': 2024, '日期': '2016-12-31'}, {'出现位置': 12072, '股票代码': 2063, '日期': '2016-12-31'}, {'出现位置': 12097, '股票代码': 2093, '日期': '2016-12-31'}, {'出现位置': 12208, '股票代码': 555, '日期': '2016-12-31'}, {'出现位置': 12226, '股票代码': 504, '日期': '2016-12-31'}, {'出现位置': 12245, '股票代码': 2352, '日期': '2016-12-31'}, {'出现位置': 12261, '股票代码': 2368, '日期': '2016-12-31'}, {'出现位置': 12266, '股票代码': 2373, '日期': '2016-12-31'}, {'出现位置': 12294, '股票代码': 2401, '日期': '2016-12-31'}, {'出现位置': 12298, '股票代码': 2405, '日期': '2016-12-31'}, {'出现位置': 12313, '股票代码': 2421, '日期': '2016-12-31'}, {'出现位置': 12328, '股票代码': 2436, '日期': '2016-12-31'}, {'出现位置': 12331, '股票代码': 2439, '日期': '2016-12-31'}, {'出现位置': 12350, '股票代码': 2458, '日期': '2016-12-31'}, {'出现位置': 12354, '股票代码': 2463, '日期': '2016-12-31'}, {'出现位置': 12412, '股票代码': 2530, '日期': '2016-12-31'}, {'出现位置': 12419, '股票代码': 2537, '日期': '2016-12-31'}, {'出现位置': 12426, '股票代码': 2544, '日期': '2016-12-31'}, {'出现位置': 12479, '股票代码': 2599, '日期': '2016-12-31'}, {'出现位置': 12515, '股票代码': 2640, '日期': '2016-12-31'}, {'出现位置': 12528, '股票代码': 2654, '日期': '2016-12-31'}, {'出现位置': 12532, '股票代码': 2658, '日期': '2016-12-31'}, {'出现位置': 12634, '股票代码': 2777, '日期': '2016-12-31'}, {'出现位置': 12641, '股票代码': 2786, '日期': '2016-12-31'}, {'出现位置': 12692, '股票代码': 200053, '日期': '2016-12-31'}, {'出现位置': 12699, '股票代码': 300001, '日期': '2016-12-31'}, {'出现位置': 12700, '股票代码': 300002, '日期': '2016-12-31'}, {'出现位置': 12718, '股票代码': 300020, '日期': '2016-12-31'}, {'出现位置': 12735, '股票代码': 300038, '日期': '2016-12-31'}, {'出现位置': 12758, '股票代码': 300062, '日期': '2016-12-31'}, {'出现位置': 12794, '股票代码': 300098, '日期': '2016-12-31'}, {'出现位置': 12863, '股票代码': 300168, '日期': '2016-12-31'}, {'出现位置': 12865, '股票代码': 300170, '日期': '2016-12-31'}, {'出现位置': 12882, '股票代码': 300188, '日期': '2016-12-31'}, {'出现位置': 12924, '股票代码': 300161, '日期': '2017-12-31'}, {'出现位置': 12949, '股票代码': 2084, '日期': '2017-12-31'}, {'出现位置': 13037, '股票代码': 2649, '日期': '2017-12-31'}, {'出现位置': 13062, '股票代码': 2352, '日期': '2017-12-31'}, {'出现位置': 13081, '股票代码': 300376, '日期': '2017-12-31'}, {'出现位置': 13130, '股票代码': 2912, '日期': '2017-12-31'}, {'出现位置': 13136, '股票代码': 300383, '日期': '2017-12-31'}, {'出现位置': 13145, '股票代码': 600728, '日期': '2017-12-31'}, {'出现位置': 13150, '股票代码': 2523, '日期': '2017-12-31'}, {'出现位置': 13161, '股票代码': 2362, '日期': '2017-12-31'}, {'出现位置': 13230, '股票代码': 2463, '日期': '2017-12-31'}, {'出现位置': 13235, '股票代码': 300659, '日期': '2017-12-31'}, {'出现位置': 13246, '股票代码': 603881, '日期': '2017-12-31'}, {'出现位置': 13248, '股票代码': 62, '日期': '2017-12-31'}, {'出现位置': 13250, '股票代码': 810, '日期': '2017-12-31'}, {'出现位置': 13251, '股票代码': 812, '日期': '2017-12-31'}, {'出现位置': 13262, '股票代码': 300188, '日期': '2017-12-31'}, {'出现位置': 13283, '股票代码': 776, '日期': '2017-12-31'}, {'出现位置': 13299, '股票代码': 300038, '日期': '2017-12-31'}, {'出现位置': 13301, '股票代码': 300270, '日期': '2017-12-31'}, {'出现位置': 13348, '股票代码': 603939, '日期': '2017-12-31'}, {'出现位置': 13410, '股票代码': 600570, '日期': '2017-12-31'}, {'出现位置': 13438, '股票代码': 2090, '日期': '2017-12-31'}, {'出现位置': 13443, '股票代码': 2383, '日期': '2017-12-31'}, {'出现位置': 13453, '股票代码': 2658, '日期': '2017-12-31'}, {'出现位置': 13516, '股票代码': 34, '日期': '2017-12-31'}, {'出现位置': 13520, '股票代码': 555, '日期': '2017-12-31'}, {'出现位置': 13525, '股票代码': 2178, '日期': '2017-12-31'}, {'出现位置': 13530, '股票代码': 2401, '日期': '2017-12-31'}, {'出现位置': 13533, '股票代码': 2771, '日期': '2017-12-31'}, {'出现位置': 13536, '股票代码': 300036, '日期': '2017-12-31'}, {'出现位置': 13538, '股票代码': 300205, '日期': '2017-12-31'}, {'出现位置': 13543, '股票代码': 300378, '日期': '2017-12-31'}, {'出现位置': 13605, '股票代码': 2238, '日期': '2017-12-31'}, {'出现位置': 13639, '股票代码': 300229, '日期': '2017-12-31'}, {'出现位置': 13651, '股票代码': 300523, '日期': '2017-12-31'}, {'出现位置': 13657, '股票代码': 300682, '日期': '2017-12-31'}, {'出现位置': 13711, '股票代码': 601727, '日期': '2017-12-31'}, {'出现位置': 13768, '股票代码': 2368, '日期': '2017-12-31'}, {'出现位置': 13771, '股票代码': 2421, '日期': '2017-12-31'}, {'出现位置': 13784, '股票代码': 200053, '日期': '2017-12-31'}, {'出现位置': 13793, '股票代码': 300213, '日期': '2017-12-31'}, {'出现位置': 13796, '股票代码': 300244, '日期': '2017-12-31'}, {'出现位置': 13801, '股票代码': 300324, '日期': '2017-12-31'}, {'出现位置': 13881, '股票代码': 528, '日期': '2017-12-31'}, {'出现位置': 13890, '股票代码': 2174, '日期': '2017-12-31'}, {'出现位置': 13903, '股票代码': 300066, '日期': '2017-12-31'}, {'出现位置': 13927, '股票代码': 600105, '日期': '2017-12-31'}, {'出现位置': 13938, '股票代码': 600855, '日期': '2017-12-31'}, {'出现位置': 13943, '股票代码': 603383, '日期': '2017-12-31'}, {'出现位置': 13968, '股票代码': 2537, '日期': '2017-12-31'}, {'出现位置': 13987, '股票代码': 300598, '日期': '2017-12-31'}, {'出现位置': 14002, '股票代码': 300616, '日期': '2017-12-31'}, {'出现位置': 14020, '股票代码': 2364, '日期': '2017-12-31'}, {'出现位置': 14111, '股票代码': 665, '日期': '2017-12-31'}, {'出现位置': 14112, '股票代码': 682, '日期': '2017-12-31'}, {'出现位置': 14134, '股票代码': 300330, '日期': '2017-12-31'}, {'出现位置': 14196, '股票代码': 300577, '日期': '2017-12-31'}, {'出现位置': 14225, '股票代码': 603918, '日期': '2017-12-31'}, {'出现位置': 14227, '股票代码': 606, '日期': '2017-12-31'}, {'出现位置': 14242, '股票代码': 300389, '日期': '2017-12-31'}, {'出现位置': 14260, '股票代码': 2279, '日期': '2017-12-31'}, {'出现位置': 14271, '股票代码': 300546, '日期': '2017-12-31'}, {'出现位置': 14332, '股票代码': 300379, '日期': '2017-12-31'}, {'出现位置': 14408, '股票代码': 2315, '日期': '2017-12-31'}, {'出现位置': 14431, '股票代码': 300264, '日期': '2017-12-31'}, {'出现位置': 14436, '股票代码': 300370, '日期': '2017-12-31'}, {'出现位置': 14440, '股票代码': 300448, '日期': '2017-12-31'}, {'出现位置': 14448, '股票代码': 300738, '日期': '2017-12-31'}, {'出现位置': 14487, '股票代码': 2857, '日期': '2017-12-31'}, {'出现位置': 14527, '股票代码': 925, '日期': '2017-12-31'}, {'出现位置': 14544, '股票代码': 2283, '日期': '2017-12-31'}, {'出现位置': 14596, '股票代码': 300170, '日期': '2017-12-31'}, {'出现位置': 14609, '股票代码': 300347, '日期': '2017-12-31'}, {'出现位置': 14633, '股票代码': 300612, '日期': '2017-12-31'}, {'出现位置': 14649, '股票代码': 600410, '日期': '2017-12-31'}, {'出现位置': 14660, '股票代码': 600831, '日期': '2017-12-31'}, {'出现位置': 14705, '股票代码': 503, '日期': '2017-12-31'}, {'出现位置': 14755, '股票代码': 300077, '日期': '2017-12-31'}, {'出现位置': 14766, '股票代码': 300360, '日期': '2017-12-31'}, {'出现位置': 14833, '股票代码': 2530, '日期': '2017-12-31'}, {'出现位置': 14853, '股票代码': 300133, '日期': '2017-12-31'}, {'出现位置': 14867, '股票代码': 300494, '日期': '2017-12-31'}, {'出现位置': 14869, '股票代码': 300571, '日期': '2017-12-31'}, {'出现位置': 14872, '股票代码': 300645, '日期': '2017-12-31'}, {'出现位置': 14903, '股票代码': 861, '日期': '2017-12-31'}, {'出现位置': 14924, '股票代码': 2231, '日期': '2017-12-31'}, {'出现位置': 14929, '股票代码': 2296, '日期': '2017-12-31'}, {'出现位置': 14933, '股票代码': 2337, '日期': '2017-12-31'}, {'出现位置': 14943, '股票代码': 2548, '日期': '2017-12-31'}, {'出现位置': 14959, '股票代码': 2777, '日期': '2017-12-31'}, {'出现位置': 14968, '股票代码': 2893, '日期': '2017-12-31'}, {'出现位置': 15007, '股票代码': 300300, '日期': '2017-12-31'}, {'出现位置': 15033, '股票代码': 300490, '日期': '2017-12-31'}, {'出现位置': 15046, '股票代码': 300609, '日期': '2017-12-31'}, {'出现位置': 15132, '股票代码': 2380, '日期': '2017-12-31'}, {'出现位置': 15187, '股票代码': 300010, '日期': '2017-12-31'}, {'出现位置': 15235, '股票代码': 300355, '日期': '2017-12-31'}, {'出现位置': 15239, '股票代码': 300366, '日期': '2017-12-31'}, {'出现位置': 15257, '股票代码': 300525, '日期': '2017-12-31'}, {'出现位置': 15278, '股票代码': 300678, '日期': '2017-12-31'}, {'出现位置': 15305, '股票代码': 603223, '日期': '2017-12-31'}, {'出现位置': 15323, '股票代码': 8, '日期': '2017-12-31'}, {'出现位置': 15327, '股票代码': 156, '日期': '2017-12-31'}, {'出现位置': 15338, '股票代码': 938, '日期': '2017-12-31'}, {'出现位置': 15350, '股票代码': 2120, '日期': '2017-12-31'}, {'出现位置': 15368, '股票代码': 2323, '日期': '2017-12-31'}, {'出现位置': 15373, '股票代码': 2355, '日期': '2017-12-31'}, {'出现位置': 15375, '股票代码': 2377, '日期': '2017-12-31'}, {'出现位置': 15376, '股票代码': 2405, '日期': '2017-12-31'}, {'出现位置': 15390, '股票代码': 2544, '日期': '2017-12-31'}, {'出现位置': 15408, '股票代码': 2713, '日期': '2017-12-31'}, {'出现位置': 15434, '股票代码': 300397, '日期': '2017-12-31'}, {'出现位置': 15520, '股票代码': 2063, '日期': '2017-12-31'}, {'出现位置': 15537, '股票代码': 2210, '日期': '2017-12-31'}, {'出现位置': 15538, '股票代码': 2212, '日期': '2017-12-31'}, {'出现位置': 15543, '股票代码': 2261, '日期': '2017-12-31'}, {'出现位置': 15561, '股票代码': 2458, '日期': '2017-12-31'}, {'出现位置': 15579, '股票代码': 2791, '日期': '2017-12-31'}, {'出现位置': 15591, '股票代码': 300094, '日期': '2017-12-31'}, {'出现位置': 15619, '股票代码': 600562, '日期': '2017-12-31'}, {'出现位置': 15627, '股票代码': 600887, '日期': '2017-12-31'}, {'出现位置': 15666, '股票代码': 66, '日期': '2017-12-31'}, {'出现位置': 15694, '股票代码': 909, '日期': '2017-12-31'}, {'出现位置': 15700, '股票代码': 2069, '日期': '2017-12-31'}, {'出现位置': 15769, '股票代码': 600485, '日期': '2017-12-31'}, {'出现位置': 15803, '股票代码': 600850, '日期': '2017-12-31'}, {'出现位置': 15818, '股票代码': 601108, '日期': '2017-12-31'}, {'出现位置': 15837, '股票代码': 603616, '日期': '2017-12-31'}]"
